學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,年份
3002,臺北市立大學,02323007,華語文教學碩士學位學程,D 日,M 碩士,36,109
3002,臺北市立大學,03131055,心理與諮商學系,D 日,M 碩士,79,109
3002,臺北市立大學,03131055,心理與諮商學系,D 日,B 學士,164,109
3002,臺北市立大學,03131055,心理與諮商學系心理與諮商教學碩士學位班,N 職,M 碩士,33,109
3002,臺北市立大學,04134056,社會暨公共事務學系公共事務學碩士班,D 日,M 碩士,24,109
3002,臺北市立大學,04134056,社會暨公共事務學系,D 日,B 學士,146,109
3002,臺北市立大學,04134056,社會暨公共事務學系,N 職,M 碩士,50,109
3002,臺北市立大學,04134057,國民小學教師在職進修公民與社會教學碩士學位班,N 職,M 碩士,3,109
3002,臺北市立大學,04143045,都會產業經營與行銷學系,D 日,M 碩士,2,109
3002,臺北市立大學,04199045,都會產業經營與行銷學系,D 日,B 學士,138,109
3002,臺北市立大學,05211023,地球環境暨生物資源學系環境教育與資源碩士班,D 日,M 碩士,65,109
3002,臺北市立大學,05211023,地球環境暨生物資源學系,D 日,B 學士,144,109
3002,臺北市立大學,05211023,地球環境暨生物資源學系環境教育碩士在職專班,N 職,M 碩士,60,109
3002,臺北市立大學,05399011,應用物理暨化學系應用科學碩士班,D 日,M 碩士,12,109
3002,臺北市立大學,05399011,應用物理暨化學系,D 日,B 學士,130,109
3002,臺北市立大學,05399011,應用物理暨化學系應用科學碩士在職專班,N 職,M 碩士,26,109
3002,臺北市立大學,05411012,數學系數據科學與數學教育碩士班,D 日,M 碩士,22,109
3002,臺北市立大學,05411012,數學系,D 日,B 學士,165,109
3002,臺北市立大學,05411012,數學系數學教育碩士在職專班,N 職,M 碩士,32,109
3002,臺北市立大學,06131016,資訊科學系,D 日,M 碩士,48,109
3002,臺北市立大學,06131016,資訊科學系,D 日,B 學士,171,109
3002,臺北市立大學,06131016,資訊科學系,N 職,M 碩士,63,109
3002,臺北市立大學,07313058,城市發展學系,D 日,M 碩士,8,109
3002,臺北市立大學,07313058,城市發展學系,D 日,B 學士,119,109
3002,臺北市立大學,09191059,衛生福利學系,D 日,M 碩士,2,109
3002,臺北市立大學,09191059,衛生福利學系,D 日,B 學士,119,109
3002,臺北市立大學,10141046,運動藝術學系,D 日,B 學士,189,109
3002,臺北市立大學,10141053,運動科學研究所,D 日,D 博士,18,109
3002,臺北市立大學,10141053,運動科學研究所,D 日,M 碩士,26,109
3002,臺北市立大學,10141053,運動科學研究所,N 職,M 碩士,31,109
3002,臺北市立大學,10141054,競技運動訓練研究所,D 日,D 博士,32,109
3002,臺北市立大學,10141054,競技運動訓練研究所,D 日,M 碩士,58,109
3002,臺北市立大學,10141054,競技運動訓練研究所,N 職,M 碩士,47,109
3002,臺北市立大學,10141060,球類運動學系,D 日,B 學士,586,109
3002,臺北市立大學,10141062,陸上運動學系,D 日,B 學士,220,109
3002,臺北市立大學,10141063,水上運動學系,D 日,B 學士,122,109
3002,臺北市立大學,10141064,技擊運動學系,D 日,B 學士,202,109
3002,臺北市立大學,10142051,運動器材科技研究所,D 日,M 碩士,54,109
3002,臺北市立大學,10142051,運動器材科技研究所,N 職,M 碩士,2,109
3002,臺北市立大學,10142052,運動健康科學系,D 日,M 碩士,40,109
3002,臺北市立大學,10142052,運動健康科學系,D 日,B 學士,241,109
3002,臺北市立大學,10152050,休閒運動管理學系,D 日,M 碩士,39,109
3002,臺北市立大學,10152050,休閒運動管理學系,D 日,B 學士,251,109
3002,臺北市立大學,10152050,休閒運動管理學系,N 職,M 碩士,44,109
3002,臺北市立大學,99999Z01,通識及共同科目,D 日,,-,109
3002,臺北市立大學,99999Z03,軍訓教官,D 日,,-,109
3002,臺北市立大學,99999Z05,師資培育中心,D 日,,-,109
3002,臺北市立大學,99999Z07,體育室,D 日,,-,109
1,國立政治大學,01111001,教育學系,D 日,D 博士,117,110
1,國立政治大學,01111001,教育學系,D 日,M 碩士,27,110
1,國立政治大學,01111001,教育學系,D 日,B 學士,213,110
1,國立政治大學,01114005,教育行政與政策研究所,D 日,M 碩士,49,110
1,國立政治大學,01114006,學校行政碩士在職專班,N 職,M 碩士,79,110
1,國立政治大學,01121004,幼兒教育研究所,D 日,M 碩士,47,110
1,國立政治大學,01199Y03,教育學院,D 日,,0,110
1,國立政治大學,02211019,宗教研究所,D 日,D 博士,29,110
1,國立政治大學,02211019,宗教研究所,D 日,M 碩士,25,110
1,國立政治大學,02221020,歷史學系,D 日,D 博士,28,110
1,國立政治大學,02221020,歷史學系,D 日,M 碩士,63,110
1,國立政治大學,02221020,歷史學系,D 日,B 學士,167,110
1,國立政治大學,02221021,台灣史研究所,D 日,D 博士,20,110
1,國立政治大學,02221021,台灣史研究所,D 日,M 碩士,49,110
1,國立政治大學,02222031,民族學系,D 日,D 博士,19,110
1,國立政治大學,02222031,民族學系,D 日,M 碩士,28,110
1,國立政治大學,02222031,民族學系,D 日,B 學士,174,110
1,國立政治大學,02231022,哲學系,D 日,D 博士,25,110
1,國立政治大學,02231022,哲學系,D 日,M 碩士,44,110
1,國立政治大學,02231022,哲學系,D 日,B 學士,179,110
1,國立政治大學,02311009,英國語文學系,D 日,D 博士,21,110
1,國立政治大學,02311009,英國語文學系,D 日,M 碩士,57,110
1,國立政治大學,02311009,英國語文學系英語教學碩士在職專班,N 職,M 碩士,38,110
1,國立政治大學,02311009,英國語文學系,D 日,B 學士,291,110
1,國立政治大學,02311011,日本語文學系,D 日,M 碩士,21,110
1,國立政治大學,02311011,日本語文學系,D 日,B 學士,178,110
1,國立政治大學,02311012,阿拉伯語文學系,D 日,B 學士,171,110
1,國立政治大學,02311014,韓國語文學系,D 日,M 碩士,17,110
1,國立政治大學,02311014,韓國語文學系,D 日,B 學士,138,110
1,國立政治大學,02311015,土耳其語文學系,D 日,B 學士,120,110
1,國立政治大學,02311016,歐洲語文學系,D 日,B 學士,264,110
1,國立政治大學,02311017,斯拉夫語文學系,D 日,M 碩士,15,110
1,國立政治大學,02311017,斯拉夫語文學系,D 日,B 學士,214,110
1,國立政治大學,02311087,東南亞語言與文化學士學位學程,D 日,B 學士,92,110
1,國立政治大學,02321007,台灣文學研究所,D 日,D 博士,12,110
1,國立政治大學,02321007,台灣文學研究所,D 日,M 碩士,45,110
1,國立政治大學,02322008,中國文學系,D 日,D 博士,56,110
1,國立政治大學,02322008,中國文學系,D 日,M 碩士,83,110
1,國立政治大學,02322008,中國文學系國文教學碩士在職專班,N 職,M 碩士,75,110
1,國立政治大學,02322008,中國文學系,D 日,B 學士,338,110
1,國立政治大學,02323002,華語文教學博士學位學程,D 日,D 博士,19,110
1,國立政治大學,02323002,華語文教學碩士學位學程,D 日,M 碩士,57,110
1,國立政治大學,02399018,語言學研究所,D 日,D 博士,10,110
1,國立政治大學,02399018,語言學研究所,D 日,M 碩士,31,110
1,國立政治大學,02399Y16,外國語文學院,D 日,,0,110
1,國立政治大學,03111024,經濟學系,D 日,D 博士,11,110
1,國立政治大學,03111024,經濟學系,D 日,M 碩士,97,110
1,國立政治大學,03111024,經濟學系,D 日,B 學士,395,110
1,國立政治大學,03111025,應用經濟與社會發展英語碩士學位學程,D 日,M 碩士,29,110
1,國立政治大學,03121026,政治學系,D 日,D 博士,27,110
1,國立政治大學,03121026,政治學系,D 日,M 碩士,73,110
1,國立政治大學,03121026,政治學系,D 日,B 學士,225,110
1,國立政治大學,03121029,國際事務學院國家安全與大陸研究碩士在職專班,N 職,M 碩士,65,110
1,國立政治大學,03122045,外交學系,D 日,D 博士,7,110
1,國立政治大學,03122045,外交學系,D 日,M 碩士,83,110
1,國立政治大學,03122045,外交學系戰略與國際事務碩士在職專班,N 職,M 碩士,70,110
1,國立政治大學,03122045,外交學系,D 日,B 學士,264,110
1,國立政治大學,03122046,國際研究英語碩士學位學程,D 日,M 碩士,38,110
1,國立政治大學,03122Y18,國際事務學院,D 日,,0,110
1,國立政治大學,03131032,心理學系,D 日,D 博士,12,110
1,國立政治大學,03131032,心理學系,D 日,M 碩士,87,110
1,國立政治大學,03131032,心理學系,D 日,B 學士,211,110
1,國立政治大學,03131033,輔導與諮商碩士學位學程,D 日,M 碩士,42,110
1,國立政治大學,03141030,社會學系,D 日,D 博士,11,110
1,國立政治大學,03141030,社會學系,D 日,M 碩士,67,110
1,國立政治大學,03141030,社會學系,D 日,B 學士,210,110
1,國立政治大學,03143023,中東與中亞研究碩士學位學程,D 日,M 碩士,14,110
1,國立政治大學,03143028,東亞研究所,D 日,D 博士,35,110
1,國立政治大學,03143028,東亞研究所,D 日,M 碩士,81,110
1,國立政治大學,03143036,日本研究博士學位學程,D 日,D 博士,8,110
1,國立政治大學,03143036,日本研究碩士學位學程,D 日,M 碩士,41,110
1,國立政治大學,03143038,俄羅斯研究所,D 日,M 碩士,35,110
1,國立政治大學,03143040,亞太研究英語博士學位學程,D 日,D 博士,67,110
1,國立政治大學,03143040,亞太研究英語碩士學位學程,D 日,M 碩士,38,110
1,國立政治大學,03143043,地政學系,D 日,D 博士,19,110
1,國立政治大學,03143043,地政學系,D 日,M 碩士,73,110
1,國立政治大學,03143043,地政學系,N 職,M 碩士,108,110
1,國立政治大學,03143043,地政學系,D 日,B 學士,474,110
1,國立政治大學,03143090,土地政策與環境規劃碩士原住民專班,D 日,M 碩士,34,110
1,國立政治大學,03191047,國家發展研究所,D 日,D 博士,32,110
1,國立政治大學,03191047,國家發展研究所,D 日,M 碩士,77,110
1,國立政治大學,03199048,勞工研究所,D 日,M 碩士,83,110
1,國立政治大學,03211049,傳播學院傳播碩士學位學程,D 日,M 碩士,229,110
1,國立政治大學,03211050,國際傳播英語碩士學位學程,D 日,M 碩士,52,110
1,國立政治大學,03211056,傳播學院博士班,D 日,D 博士,38,110
1,國立政治大學,03211056,傳播學院碩士在職專班,N 職,M 碩士,94,110
1,國立政治大學,03211056,傳播學院大一大二不分系,D 日,B 學士,414,110
1,國立政治大學,03213052,廣播電視學系,D 日,B 學士,187,110
1,國立政治大學,03214051,新聞學系,D 日,B 學士,109,110
1,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,D 博士,16,110
1,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,M 碩士,57,110
1,國立政治大學,03222054,圖書資訊與檔案學研究所圖書資訊學數位碩士在職專班,N 職,M 碩士,56,110
1,國立政治大學,03299Y22,傳播學院,D 日,,0,110
1,國立政治大學,04111059,會計學系,D 日,D 博士,10,110
1,國立政治大學,04111059,會計學系,D 日,M 碩士,133,110
1,國立政治大學,04111059,會計學系,D 日,B 學士,420,110
1,國立政治大學,04121065,財務管理學系,D 日,D 博士,9,110
1,國立政治大學,04121065,財務管理學系,D 日,M 碩士,79,110
1,國立政治大學,04121065,財務管理學系,D 日,B 學士,205,110
1,國立政治大學,04121068,金融學系,D 日,D 博士,26,110
1,國立政治大學,04121068,金融學系,D 日,M 碩士,78,110
1,國立政治大學,04121068,金融學系,D 日,B 學士,266,110
1,國立政治大學,04122070,財政學系,D 日,D 博士,7,110
1,國立政治大學,04122070,財政學系,D 日,M 碩士,70,110
1,國立政治大學,04122070,財政學系,D 日,B 學士,384,110
1,國立政治大學,04123069,風險管理與保險學系,D 日,D 博士,16,110
1,國立政治大學,04123069,風險管理與保險學系,D 日,M 碩士,70,110
1,國立政治大學,04123069,風險管理與保險學系,D 日,B 學士,215,110
1,國立政治大學,04131060,企業管理學系,D 日,D 博士,47,110
1,國立政治大學,04131060,企業管理研究所(MBA學位學程),D 日,M 碩士,237,110
1,國立政治大學,04131060,企業管理學系,D 日,B 學士,441,110
1,國立政治大學,04131062,經營管理碩士學程全球華商班,N 職,M 碩士,347,110
1,國立政治大學,04131064,國際經營管理英語碩士學位學程,D 日,M 碩士,125,110
1,國立政治大學,04131091,創新國際學院學士班,D 日,B 學士,44,110
1,國立政治大學,04134041,公共行政學系,D 日,D 博士,18,110
1,國立政治大學,04134041,公共行政學系,D 日,M 碩士,106,110
1,國立政治大學,04134041,公共行政學系,D 日,B 學士,187,110
1,國立政治大學,04134042,行政管理碩士學程,N 職,M 碩士,353,110
1,國立政治大學,04141067,國際經營與貿易學系,D 日,D 博士,9,110
1,國立政治大學,04141067,國際經營與貿易學系,D 日,M 碩士,113,110
1,國立政治大學,04141067,國際經營與貿易學系,D 日,B 學士,392,110
1,國立政治大學,04143055,廣告學系,D 日,B 學士,263,110
1,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,D 博士,28,110
1,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,M 碩士,155,110
1,國立政治大學,04199Y27,商學院,D 日,,0,110
1,國立政治大學,04211073,法律學系,D 日,B 學士,729,110
1,國立政治大學,04211074,法律科際整合研究所,D 日,M 碩士,87,110
1,國立政治大學,04211075,法學院碩士在職專班,N 職,M 碩士,260,110
1,國立政治大學,04212073,法律學系,D 日,D 博士,41,110
1,國立政治大學,04212073,法律學系,D 日,M 碩士,239,110
1,國立政治大學,04299Y34,法學院,D 日,,0,110
1,國立政治大學,05199083,神經科學研究所,D 日,M 碩士,6,110
1,國立政治大學,05331077,應用物理研究所,D 日,M 碩士,15,110
1,國立政治大學,05331089,電子物理學士學位學程,D 日,,0,110
1,國立政治大學,05411078,應用數學系,D 日,D 博士,8,110
1,國立政治大學,05411078,應用數學系,D 日,M 碩士,61,110
1,國立政治大學,05411078,應用數學系,D 日,B 學士,181,110
1,國立政治大學,05421079,統計學系,D 日,D 博士,6,110
1,國立政治大學,05421079,統計學系,D 日,M 碩士,65,110
1,國立政治大學,05421079,統計學系,D 日,B 學士,229,110
1,國立政治大學,06131080,資訊管理學系,D 日,D 博士,44,110
1,國立政治大學,06131080,資訊管理學系,D 日,M 碩士,103,110
1,國立政治大學,06131080,資訊管理學系,D 日,B 學士,348,110
1,國立政治大學,06131081,資訊科學系,D 日,D 博士,10,110
1,國立政治大學,06131081,資訊科學系,D 日,M 碩士,128,110
1,國立政治大學,06131081,資訊科學系,N 職,M 碩士,87,110
1,國立政治大學,06131081,資訊科學系,D 日,B 學士,224,110
1,國立政治大學,06131082,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,14,110
1,國立政治大學,06134057,數位內容碩士學位學程,D 日,M 碩士,59,110
1,國立政治大學,09231084,社會工作研究所,D 日,D 博士,16,110
1,國立政治大學,09231084,社會工作研究所,D 日,M 碩士,57,110
1,國立政治大學,99999Z02,計算機中心,D 日,,0,110
1,國立政治大學,99999Z03,軍訓教官,D 日,,0,110
1,國立政治大學,99999Z05,師資培育中心,D 日,,0,110
1,國立政治大學,99999Z07,體育室,D 日,,0,110
1,國立政治大學,99999Z08,語言中心,D 日,,0,110
1,國立政治大學,99999Z99,其他(包括行政助教),D 日,,0,110
2,國立清華大學,01111084,教育與學習科技學系,D 日,D 博士,64,110
2,國立清華大學,01111084,教育與學習科技學系行政與評鑑組,D 日,M 碩士,139,110
2,國立清華大學,01111084,教育與學習科技學系馬?西亞境外碩士在職專班,N 職,M 碩士,207,110
2,國立清華大學,01111112,竹師教育學院學士班,D 日,B 學士,132,110
2,國立清華大學,01112083,人力資源與數位學習科技研究所,D 日,M 碩士,2,110
2,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,58,110
2,國立清華大學,01113095,特殊教育學系,D 日,B 學士,158,110
2,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,21,110
2,國立清華大學,01115124,華德福教育碩士在職學位學程,N 職,M 碩士,30,110
2,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,64,110
2,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,62,110
2,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,174,110
2,國立清華大學,01131084,教育與學習科技學系,D 日,B 學士,181,110
2,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,73,110
2,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,87,110
2,國立清華大學,01131105,英語教學系,D 日,M 碩士,36,110
2,國立清華大學,01131105,英語教學系,D 日,B 學士,160,110
2,國立清華大學,01141098,藝術與設計學系美勞教師碩士在職專班,N 職,M 碩士,32,110
2,國立清華大學,01141127,運動科學系,D 日,M 碩士,46,110
2,國立清華大學,01141127,運動科學系,N 職,M 碩士,54,110
2,國立清華大學,01141127,運動科學系,D 日,B 學士,178,110
2,國立清華大學,01199130,竹師教育學院跨領域STEAM教育碩士在職專班,N 職,M 碩士,14,110
2,國立清華大學,01199Y02,竹師教育學院,D 日,,0,110
2,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,86,110
2,國立清華大學,02131098,藝術與設計學系設計組,D 日,B 學士,327,110
2,國立清華大學,02151096,音樂學系,D 日,M 碩士,68,110
2,國立清華大學,02151096,音樂學系音樂教師碩士在職專班,N 職,M 碩士,6,110
2,國立清華大學,02151096,音樂學系,D 日,B 學士,155,110
2,國立清華大學,02191113,藝術學院學士班,D 日,B 學士,116,110
2,國立清華大學,02221006,歷史研究所,D 日,D 博士,17,110
2,國立清華大學,02221006,歷史研究所,D 日,M 碩士,38,110
2,國立清華大學,02222007,人類學研究所,D 日,D 博士,7,110
2,國立清華大學,02222007,人類學研究所,D 日,M 碩士,45,110
2,國立清華大學,02231008,哲學研究所,D 日,M 碩士,31,110
2,國立清華大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,8,110
2,國立清華大學,02299010,人文社會學院學士班,D 日,B 學士,359,110
2,國立清華大學,02311002,外國語文學系,D 日,M 碩士,30,110
2,國立清華大學,02311002,外國語文學系,D 日,B 學士,201,110
2,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,20,110
2,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,46,110
2,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,24,110
2,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,60,110
2,國立清華大學,02322003,中國文學系,D 日,D 博士,47,110
2,國立清華大學,02322003,中國文學系,D 日,M 碩士,87,110
2,國立清華大學,02322003,中國文學系,D 日,B 學士,201,110
2,國立清華大學,02322109,中國語文學系中文組,D 日,M 碩士,17,110
2,國立清華大學,02322109,中國語文學系語文教師碩士在職專班,N 職,M 碩士,18,110
2,國立清華大學,02322109,中國語文學系,D 日,B 學士,2,110
2,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,42,110
2,國立清華大學,02399005,語言學研究所,D 日,D 博士,17,110
2,國立清華大學,02399005,語言學研究所,D 日,M 碩士,40,110
2,國立清華大學,03111011,經濟學系,D 日,D 博士,12,110
2,國立清華大學,03111011,經濟學系,D 日,M 碩士,54,110
2,國立清華大學,03111011,經濟學系,D 日,B 學士,472,110
2,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,20,110
2,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,147,110
2,國立清華大學,03131077,教育心理與諮商學系教育心理與諮商碩士在職專班,N 職,M 碩士,141,110
2,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,186,110
2,國立清華大學,03141012,社會學研究所,D 日,D 博士,16,110
2,國立清華大學,03141012,社會學研究所,D 日,M 碩士,85,110
2,國立清華大學,03143013,台灣研究教師在職進修碩士學位班,N 職,M 碩士,68,110
2,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,4,110
2,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,71,110
2,國立清華大學,04121019,科技管理學院財務金融碩士在職專班,N 職,M 碩士,59,110
2,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,6,110
2,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,44,110
2,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,258,110
2,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,141,110
2,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,69,110
2,國立清華大學,04134014,科技管理學院公共政策與管理碩士在職專班,N 職,M 碩士,56,110
2,國立清華大學,04199017,科技管理研究所,D 日,D 博士,25,110
2,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,63,110
2,國立清華大學,04199021,科技管理學院高階經營管理亞太地區馬來西亞境外碩士在職專班,N 職,M 碩士,143,110
2,國立清華大學,04199022,服務科學研究所,D 日,D 博士,15,110
2,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,52,110
2,國立清華大學,04199023,科技管理學院學士班,D 日,B 學士,306,110
2,國立清華大學,04199131,科技管理學院健康政策與經營管理碩士在職專班,N 職,M 碩士,15,110
2,國立清華大學,04211B01,學士後法律學士學位學程,D 日,X 4+X,1,110
2,國立清華大學,04212024,科技法律研究所,D 日,D 博士,14,110
2,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,107,110
2,國立清華大學,05111106,應用科學系生命科學組,D 日,M 碩士,1,110
2,國立清華大學,05111106,應用科學系生命科學組,D 日,B 學士,3,110
2,國立清華大學,05121025,生命科學系,D 日,B 學士,202,110
2,國立清華大學,05121026,生物科技研究所,D 日,D 博士,33,110
2,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,63,110
2,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,31,110
2,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,38,110
2,國立清華大學,05121029,生技產業博士學位學程,D 日,D 博士,7,110
2,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,38,110
2,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,59,110
2,國立清華大學,05121072,分子醫學研究所,D 日,D 博士,29,110
2,國立清華大學,05121072,分子醫學研究所,D 日,M 碩士,42,110
2,國立清華大學,05199032,生命科學院學士班,D 日,B 學士,128,110
2,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,9,110
2,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,27,110
2,國立清華大學,05211041,環境科技博士學位學程(台灣聯合大學系統),D 日,D 博士,8,110
2,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,58,110
2,國立清華大學,05211102,環境與文化資源學系社區與社會學習領域碩士在職專班,N 職,M 碩士,47,110
2,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,29,110
2,國立清華大學,05311037,化學系,D 日,D 博士,94,110
2,國立清華大學,05311037,化學系,D 日,M 碩士,190,110
2,國立清華大學,05311037,化學系,D 日,B 學士,246,110
2,國立清華大學,05331038,物理學系,D 日,D 博士,74,110
2,國立清華大學,05331038,物理學系,D 日,M 碩士,186,110
2,國立清華大學,05331038,物理學系,D 日,B 學士,305,110
2,國立清華大學,05332039,天文研究所,D 日,D 博士,20,110
2,國立清華大學,05332039,天文研究所,D 日,M 碩士,16,110
2,國立清華大學,05399040,先進光源科技博士學位學程,D 日,D 博士,2,110
2,國立清華大學,05399040,先進光源科技碩士學位學程,D 日,M 碩士,16,110
2,國立清華大學,05399042,理學院學士班,D 日,B 學士,138,110
2,國立清華大學,05399121,分析與環境科學研究所,D 日,M 碩士,40,110
2,國立清華大學,05411043,數學系,D 日,D 博士,15,110
2,國立清華大學,05411043,數學系,D 日,M 碩士,52,110
2,國立清華大學,05411043,數學系,D 日,B 學士,278,110
2,國立清華大學,05411092,應用數學系,D 日,B 學士,4,110
2,國立清華大學,05411115,計算與建模科學研究所,D 日,M 碩士,23,110
2,國立清華大學,05421044,統計學研究所,D 日,D 博士,14,110
2,國立清華大學,05421044,統計學研究所,D 日,M 碩士,54,110
2,國立清華大學,06131053,資訊工程學系,D 日,D 博士,68,110
2,國立清華大學,06131053,資訊工程學系,D 日,M 碩士,394,110
2,國立清華大學,06131053,資訊工程學系,D 日,B 學士,596,110
2,國立清華大學,06131122,資訊安全研究所,D 日,M 碩士,46,110
2,國立清華大學,06134046,資訊系統與應用研究所,D 日,D 博士,27,110
2,國立清華大學,06134046,資訊系統與應用研究所,D 日,M 碩士,149,110
2,國立清華大學,06134048,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,18,110
2,國立清華大學,07111057,化學工程學系,D 日,D 博士,95,110
2,國立清華大學,07111057,化學工程學系,D 日,M 碩士,185,110
2,國立清華大學,07111057,化學工程學系,D 日,B 學士,242,110
2,國立清華大學,07112058,材料科學工程學系,D 日,D 博士,134,110
2,國立清華大學,07112058,材料科學工程學系,D 日,M 碩士,291,110
2,國立清華大學,07112058,材料科學工程學系,D 日,B 學士,464,110
2,國立清華大學,07112071,工學院學士班,D 日,B 學士,140,110
2,國立清華大學,07112118,前瞻功能材料產業博士學位學程,D 日,D 博士,10,110
2,國立清華大學,07131068,核子工程與科學研究所,D 日,D 博士,21,110
2,國立清華大學,07131068,核子工程與科學研究所,D 日,M 碩士,44,110
2,國立清華大學,07141049,電機工程學系,D 日,D 博士,84,110
2,國立清華大學,07141049,電機工程學系,D 日,M 碩士,407,110
2,國立清華大學,07141049,電機工程學系,D 日,B 學士,464,110
2,國立清華大學,07141050,電子工程研究所,D 日,D 博士,41,110
2,國立清華大學,07141050,電子工程研究所,D 日,M 碩士,195,110
2,國立清華大學,07141052,光電工程研究所,D 日,D 博士,26,110
2,國立清華大學,07141052,光電工程研究所,D 日,M 碩士,127,110
2,國立清華大學,07141054,通訊工程研究所,D 日,D 博士,24,110
2,國立清華大學,07141054,通訊工程研究所,D 日,M 碩士,151,110
2,國立清華大學,07141055,電機資訊學院學士班,D 日,B 學士,192,110
2,國立清華大學,07151056,動力機械工程學系,D 日,D 博士,83,110
2,國立清華大學,07151056,動力機械工程學系,D 日,M 碩士,320,110
2,國立清華大學,07151056,動力機械工程學系,D 日,B 學士,461,110
2,國立清華大學,07151125,智慧生產與智能馬達電控產業碩士專班,D 日,M 碩士,3,110
2,國立清華大學,07151128,動力機械工程學系資通訊科技產品智慧設計控制與熱流產業碩士專班,D 日,M 碩士,3,110
2,國立清華大學,07151129,智慧生產與製造產業碩士專班,D 日,M 碩士,5,110
2,國立清華大學,07151134,AI智慧製造與工業物聯網產業碩士專班,D 日,M 碩士,3,110
2,國立清華大學,07191061,工業工程與工程管理學系,D 日,D 博士,49,110
2,國立清華大學,07191061,工業工程與工程管理學系,D 日,M 碩士,205,110
2,國立清華大學,07191061,工業工程與工程管理學系,N 職,M 碩士,119,110
2,國立清華大學,07191061,工業工程與工程管理學系,D 日,B 學士,286,110
2,國立清華大學,07191123,智慧製造跨院高階主管碩士在職學位學程,N 職,M 碩士,46,110
2,國立清華大學,07193063,生醫工程與環境科學系,D 日,D 博士,59,110
2,國立清華大學,07193063,生醫工程與環境科學系,D 日,M 碩士,108,110
2,國立清華大學,07193063,生醫工程與環境科學系,D 日,B 學士,167,110
2,國立清華大學,07193065,生物醫學工程研究所,D 日,M 碩士,50,110
2,國立清華大學,07193132,智慧生醫博士學位學程,D 日,D 博士,1,110
2,國立清華大學,07194059,奈米工程與微系統研究所,D 日,D 博士,44,110
2,國立清華大學,07194059,奈米工程與微系統研究所,D 日,M 碩士,56,110
2,國立清華大學,07194066,工程與系統科學系,D 日,D 博士,85,110
2,國立清華大學,07194066,工程與系統科學系,D 日,M 碩士,197,110
2,國立清華大學,07194066,工程與系統科學系,D 日,B 學士,413,110
2,國立清華大學,07194069,原子科學院學士班,D 日,B 學士,99,110
2,國立清華大學,07199070,全球營運管理碩士雙聯學位學程,D 日,M 碩士,4,110
2,國立清華大學,09121073,醫學科學系,D 日,B 學士,128,110
2,國立清華大學,09121133,精準醫療博士學位學程,D 日,D 博士,2,110
2,國立清華大學,99999074,跨院國際博士班學位學程,D 日,D 博士,114,110
2,國立清華大學,99999074,跨院國際碩士學位學程,D 日,M 碩士,50,110
2,國立清華大學,99999075,清華學院學士班,D 日,B 學士,80,110
2,國立清華大學,99999120,清華學院國際學士班,D 日,B 學士,257,110
2,國立清華大學,99999X25,台北政經學院,D 日,,0,110
2,國立清華大學,99999Z01,通識及共同科目,D 日,,0,110
