學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,年份
15,國立彰化師範大學,02311020,英語學系應用英語碩士在職專班,N 職,M 碩士,69,109
15,國立彰化師範大學,02311021,兒童英語研究所,D 日,M 碩士,37,109
15,國立彰化師範大學,02312022,翻譯研究所,D 日,M 碩士,50,109
15,國立彰化師範大學,02321018,台灣文學研究所,D 日,M 碩士,28,109
15,國立彰化師範大學,02322019,國文學系,D 日,M 碩士,37,109
15,國立彰化師範大學,02322019,國文學系國語文教學碩士在職專班,N 職,M 碩士,66,109
15,國立彰化師範大學,03131025,輔導與諮商學系,D 日,M 碩士,139,109
15,國立彰化師範大學,03131025,輔導與諮商學系輔導活動教學碩士學位班,N 職,M 碩士,146,109
15,國立彰化師範大學,03131055,復健諮商研究所,D 日,M 碩士,54,109
15,國立彰化師範大學,03142027,地理學系,D 日,M 碩士,31,109
15,國立彰化師範大學,03142027,地理學系地理教學碩士學位班,N 職,M 碩士,3,109
15,國立彰化師範大學,04111028,會計學系,D 日,M 碩士,83,109
15,國立彰化師範大學,04111028,會計學系企業高階管理碩士在職專班,N 職,M 碩士,103,109
15,國立彰化師範大學,04121031,財務金融技術學系,D 日,M 碩士,60,109
15,國立彰化師範大學,04131029,企業管理學系,D 日,M 碩士,92,109
15,國立彰化師範大學,04131029,企業管理學系國際企業經營管理碩士在職專班,N 職,M 碩士,129,109
15,國立彰化師範大學,04131031,財務金融技術學系行政管理碩士在職專班,N 職,M 碩士,112,109
15,國立彰化師範大學,04131033,人力資源管理研究所,D 日,M 碩士,77,109
15,國立彰化師範大學,04131033,人力資源管理研究所,N 職,M 碩士,73,109
15,國立彰化師範大學,04134006,公共事務與公民教育學系公共事務與公民教育碩士在職專班,N 職,M 碩士,64,109
15,國立彰化師範大學,05111034,生物學系,D 日,M 碩士,47,109
15,國立彰化師範大學,05311035,化學系,D 日,M 碩士,36,109
15,國立彰化師範大學,05331037,物理學系,D 日,M 碩士,34,109
15,國立彰化師範大學,05411038,數學系,D 日,M 碩士,23,109
15,國立彰化師範大學,05421039,統計資訊研究所,D 日,M 碩士,16,109
15,國立彰化師範大學,06131040,資訊管理學系,D 日,M 碩士,71,109
15,國立彰化師範大學,06131040,資訊管理學系創新與管理碩士在職專班,N 職,M 碩士,63,109
15,國立彰化師範大學,06131050,資訊工程學系,D 日,M 碩士,37,109
15,國立彰化師範大學,06131050,資訊工程學系資訊科技應用教學碩士學位班,N 職,M 碩士,2,109
15,國立彰化師範大學,07141042,電機工程學系,D 日,M 碩士,47,109
15,國立彰化師範大學,07141042,電機工程學系,N 職,M 碩士,48,109
15,國立彰化師範大學,07141043,電子工程學系,D 日,M 碩士,39,109
15,國立彰化師範大學,07141046,光電科技研究所,D 日,M 碩士,26,109
15,國立彰化師範大學,07141051,電信工程學研究所,D 日,M 碩士,9,109
15,國立彰化師範大學,07151054,機電工程學系,D 日,M 碩士,50,109
15,國立彰化師範大學,07151054,機電工程學系,N 職,M 碩士,65,109
15,國立彰化師範大學,07161053,車輛科技研究所,D 日,M 碩士,26,109
15,國立彰化師範大學,10141011,運動學系應用運動科學碩士班,D 日,M 碩士,31,109
15,國立彰化師範大學,10152011,運動學系運動與健康休閒碩士在職專班,N 職,M 碩士,40,109
15,國立彰化師範大學,10152058,運動健康研究所,D 日,M 碩士,33,109
16,國立陽明大學,02191001,視覺文化研究所,D 日,M 碩士,15,109
16,國立陽明大學,02231002,心智哲學研究所,D 日,M 碩士,24,109
16,國立陽明大學,02299003,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,3,109
16,國立陽明大學,03199004,科技與社會研究所,D 日,M 碩士,25,109
16,國立陽明大學,04131063,生技醫療經營管理碩士在職學位學程,N 職,M 碩士,35,109
16,國立陽明大學,04133005,醫務管理研究所,D 日,M 碩士,19,109
16,國立陽明大學,04133005,醫務管理研究所,N 職,M 碩士,55,109
16,國立陽明大學,05121007,生命科學系暨基因體科學研究所,D 日,M 碩士,57,109
16,國立陽明大學,05122009,微生物及免疫學研究所,D 日,M 碩士,49,109
16,國立陽明大學,05123011,生化暨分子生物研究所,D 日,M 碩士,48,109
16,國立陽明大學,05124013,生物醫學資訊研究所,D 日,M 碩士,68,109
16,國立陽明大學,07193019,生醫光電研究所,D 日,M 碩士,69,109
16,國立陽明大學,07193021,生物醫學工程學系,D 日,M 碩士,89,109
16,國立陽明大學,09111059,牙醫學系,D 日,M 碩士,21,109
16,國立陽明大學,09111061,口腔生物研究所,D 日,M 碩士,25,109
16,國立陽明大學,09121025,臨床醫學研究所,D 日,M 碩士,27,109
16,國立陽明大學,09121025,臨床醫學研究所,N 職,M 碩士,11,109
16,國立陽明大學,09121028,生理學研究所,D 日,M 碩士,42,109
16,國立陽明大學,09121029,神經科學研究所,D 日,M 碩士,36,109
16,國立陽明大學,09121031,解剖學及細胞生物學研究所,D 日,M 碩士,29,109
16,國立陽明大學,09121032,急重症醫學研究所,D 日,M 碩士,30,109
16,國立陽明大學,09121033,腦科學研究所,D 日,M 碩士,50,109
16,國立陽明大學,09121043,藥理學研究所,D 日,M 碩士,39,109
16,國立陽明大學,09131048,護理學系,N 職,M 碩士,54,109
16,國立陽明大學,09131049,臨床護理研究所,D 日,M 碩士,68,109
16,國立陽明大學,09131052,社區健康照護研究所,D 日,M 碩士,45,109
16,國立陽明大學,09141057,醫學生物技術暨檢驗學系,D 日,M 碩士,38,109
16,國立陽明大學,09141058,生物醫學影像暨放射科學系,D 日,M 碩士,50,109
16,國立陽明大學,09151047,物理治療暨輔助科技學系,D 日,M 碩士,92,109
16,國立陽明大學,09161041,藥學系,D 日,M 碩士,12,109
16,國立陽明大學,09161044,生物藥學研究所,D 日,M 碩士,49,109
16,國立陽明大學,09171042,傳統醫藥研究所,D 日,M 碩士,23,109
16,國立陽明大學,09191036,公共衛生研究所,D 日,M 碩士,69,109
16,國立陽明大學,09191037,衛生福利研究所,D 日,M 碩士,53,109
16,國立陽明大學,09191039,環境與職業衛生研究所,D 日,M 碩士,25,109
16,國立陽明大學,09191040,國際衛生碩士學位學程,D 日,M 碩士,27,109
16,國立陽明大學,09199066,食品安全及健康風險評估研究所,D 日,M 碩士,34,109
16,國立陽明大學,09211067,跨專業長期照顧與管理碩士學位學程,D 日,M 碩士,14,109
17,國立臺北大學,02221005,歷史學系,D 日,M 碩士,24,109
17,國立臺北大學,02299008,民俗藝術與文化資產研究所,D 日,M 碩士,37,109
17,國立臺北大學,02322002,中國文學系,D 日,M 碩士,33,109
17,國立臺北大學,03111009,經濟學系,D 日,M 碩士,59,109
17,國立臺北大學,03141011,社會學系,D 日,M 碩士,24,109
17,國立臺北大學,03141011,社會學系,N 職,M 碩士,71,109
17,國立臺北大學,03199016,犯罪學研究所,D 日,M 碩士,46,109
17,國立臺北大學,03199016,犯罪學研究所,N 職,M 碩士,77,109
17,國立臺北大學,04111017,會計學系,D 日,M 碩士,37,109
17,國立臺北大學,04111017,會計學系,N 職,M 碩士,43,109
17,國立臺北大學,04121020,財務金融英語碩士學位學程,D 日,M 碩士,18,109
17,國立臺北大學,04121021,商學院國際財務金融碩士在職專班,N 職,M 碩士,96,109
17,國立臺北大學,04121022,金融與合作經營學系,D 日,M 碩士,32,109
17,國立臺北大學,04122023,財政學系,D 日,M 碩士,28,109
17,國立臺北大學,04131018,企業管理學系,D 日,M 碩士,217,109
17,國立臺北大學,04131018,企業管理學系,N 職,M 碩士,120,109
17,國立臺北大學,04131019,國際企業研究所,D 日,M 碩士,27,109
17,國立臺北大學,04134013,公共行政暨政策學系,D 日,M 碩士,106,109
17,國立臺北大學,04134013,公共行政暨政策學系,N 職,M 碩士,95,109
17,國立臺北大學,04134024,不動產與城鄉環境學系,D 日,M 碩士,54,109
17,國立臺北大學,04211028,法律學系,D 日,M 碩士,312,109
17,國立臺北大學,05211043,自然資源與環境管理研究所,D 日,M 碩士,14,109
17,國立臺北大學,05211043,自然資源與環境管理研究所,N 職,M 碩士,21,109
17,國立臺北大學,05421033,統計學系,D 日,M 碩士,44,109
17,國立臺北大學,05421033,統計學系,N 職,M 碩士,60,109
17,國立臺北大學,06131036,資訊工程學系,D 日,M 碩士,62,109
17,國立臺北大學,06134034,資訊管理研究所,D 日,M 碩士,36,109
17,國立臺北大學,07141035,電機工程學系,D 日,M 碩士,49,109
17,國立臺北大學,07141037,通訊工程學系,D 日,M 碩士,20,109
17,國立臺北大學,07141C02,多媒體與網路科技產業碩士專班,D 日,M 碩士,2,109
17,國立臺北大學,07313039,都市計劃研究所,D 日,M 碩士,55,109
17,國立臺北大學,07399040,城市治理英語碩士學位學程,D 日,M 碩士,5,109
17,國立臺北大學,09231041,社會工作學系,D 日,M 碩士,52,109
18,國立嘉義大學,01111001,教育學系,D 日,M 碩士,63,109
18,國立嘉義大學,01111001,教育學系,N 職,M 碩士,114,109
18,國立嘉義大學,01111006,師範學院教學專業國際碩士學位學程,D 日,M 碩士,9,109
18,國立嘉義大學,01113017,特殊教育學系,D 日,M 碩士,45,109
18,國立嘉義大學,01114018,教育行政與政策發展研究所,D 日,M 碩士,34,109
18,國立嘉義大學,01114018,教育行政與政策發展研究所,N 職,M 碩士,45,109
18,國立嘉義大學,01116021,數位學習設計與管理學系,D 日,M 碩士,22,109
18,國立嘉義大學,01121016,幼兒教育學系,D 日,M 碩士,43,109
18,國立嘉義大學,01121016,幼兒教育學系,N 職,M 碩士,51,109
18,國立嘉義大學,01131010,數理教育研究所,D 日,M 碩士,49,109
18,國立嘉義大學,01131010,數理教育研究所,N 職,M 碩士,25,109
18,國立嘉義大學,02131025,視覺藝術學系,D 日,M 碩士,63,109
18,國立嘉義大學,02151024,音樂學系,D 日,M 碩士,38,109
18,國立嘉義大學,02221033,應用歷史學系,D 日,M 碩士,24,109
18,國立嘉義大學,02221033,應用歷史學系,N 職,M 碩士,13,109
18,國立嘉義大學,02311031,外國語言學系,D 日,M 碩士,26,109
18,國立嘉義大學,02322029,中國文學系,D 日,M 碩士,29,109
18,國立嘉義大學,02322029,中國文學系,N 職,M 碩士,25,109
18,國立嘉義大學,03111034,應用經濟學系,D 日,M 碩士,1,109
18,國立嘉義大學,03131035,輔導與諮商學系,D 日,M 碩士,107,109
18,國立嘉義大學,03131035,輔導與諮商學系,N 職,M 碩士,142,109
18,國立嘉義大學,04121041,財務金融學系,D 日,M 碩士,23,109
18,國立嘉義大學,04131038,企業管理學系,D 日,M 碩士,43,109
18,國立嘉義大學,04131045,生物事業管理學系,D 日,M 碩士,14,109
18,國立嘉義大學,04131046,管理學院碩士在職專班,N 職,M 碩士,203,109
18,國立嘉義大學,04143044,行銷與觀光管理學系行銷管理碩士班,D 日,M 碩士,63,109
18,國立嘉義大學,05111048,生命科學全英文碩士學位學程,D 日,M 碩士,4,109
18,國立嘉義大學,05111052,生物資源學系,D 日,M 碩士,21,109
18,國立嘉義大學,05121053,生化科技學系,D 日,M 碩士,10,109
18,國立嘉義大學,05121053,生化科技學系,N 職,M 碩士,22,109
18,國立嘉義大學,05199058,微生物免疫與生物藥學系,D 日,M 碩士,13,109
18,國立嘉義大學,05311059,應用化學系,D 日,M 碩士,30,109
18,國立嘉義大學,05331061,電子物理學系光電暨固態電子碩士班,D 日,M 碩士,15,109
18,國立嘉義大學,05411062,應用數學系,D 日,M 碩士,16,109
18,國立嘉義大學,06131063,資訊管理學系,D 日,M 碩士,26,109
18,國立嘉義大學,06131066,資訊工程學系,D 日,M 碩士,55,109
18,國立嘉義大學,07141064,電機工程學系,D 日,M 碩士,19,109
18,國立嘉義大學,07151067,生物機電工程學系,D 日,M 碩士,22,109
18,國立嘉義大學,07151067,生物機電工程學系,N 職,M 碩士,28,109
18,國立嘉義大學,07151069,機械與能源工程學系,D 日,M 碩士,16,109
18,國立嘉義大學,07211088,食品科學系,D 日,M 碩士,56,109
18,國立嘉義大學,07211088,食品科學系,N 職,M 碩士,59,109
18,國立嘉義大學,07312072,景觀學系,D 日,M 碩士,19,109
18,國立嘉義大學,07321070,土木與水資源工程學系,D 日,M 碩士,15,109
18,國立嘉義大學,07321070,土木與水資源工程學系,N 職,M 碩士,28,109
18,國立嘉義大學,08111073,農學院農學碩士在職專班,N 職,M 碩士,63,109
18,國立嘉義大學,08111074,農藝學系,D 日,M 碩士,30,109
18,國立嘉義大學,08111074,農藝學系,N 職,M 碩士,11,109
18,國立嘉義大學,08112079,動物科學系,D 日,M 碩士,20,109
18,國立嘉義大學,08121080,園藝學系,D 日,M 碩士,25,109
18,國立嘉義大學,08192092,生物農業科技學系,D 日,M 碩士,20,109
18,國立嘉義大學,08192094,農學院農業科技全英碩士學位學程,D 日,M 碩士,1,109
18,國立嘉義大學,08194084,植物醫學系,D 日,M 碩士,20,109
18,國立嘉義大學,08211096,森林暨自然資源學系,D 日,M 碩士,31,109
18,國立嘉義大學,08211096,森林暨自然資源學系,N 職,M 碩士,1,109
18,國立嘉義大學,08211106,木質材料與設計學系,D 日,M 碩士,21,109
18,國立嘉義大學,08312047,水生生物科學系,D 日,M 碩士,26,109
18,國立嘉義大學,08411108,獸醫學系,D 日,M 碩士,14,109
18,國立嘉義大學,08411108,獸醫學系,N 職,M 碩士,-,109
18,國立嘉義大學,10151110,管理學院外籍生全英文授課觀光暨管理碩士學位學程,D 日,M 碩士,8,109
18,國立嘉義大學,10152113,體育與健康休閒學系,D 日,M 碩士,43,109
18,國立嘉義大學,10152113,體育與健康休閒學系,N 職,M 碩士,56,109
19,國立高雄大學,02311002,西洋語文學系,D 日,M 碩士,10,109
19,國立高雄大學,02311003,東亞語文學系,D 日,M 碩士,10,109
19,國立高雄大學,03111006,應用經濟學系,D 日,M 碩士,15,109
19,國立高雄大學,04121011,金融管理學系,D 日,M 碩士,30,109
19,國立高雄大學,04131007,經營管理研究所,D 日,M 碩士,12,109
19,國立高雄大學,04131009,亞太工商管理學系,D 日,M 碩士,23,109
19,國立高雄大學,04131009,亞太工商管理學系,N 職,M 碩士,45,109
19,國立高雄大學,04131010,國際商業管理碩士學位學程,D 日,M 碩士,21,109
19,國立高雄大學,04199012,高階經營管理碩士在職專班,N 職,M 碩士,60,109
19,國立高雄大學,04199013,上海/海西/越南/澳門國際高階經營管理碩士在職專班,N 職,M 碩士,88,109
19,國立高雄大學,04199014,高階法律暨管理碩士在職專班,N 職,M 碩士,22,109
19,國立高雄大學,04211015,法律學系,D 日,M 碩士,50,109
19,國立高雄大學,04211015,法律學系,N 職,M 碩士,113,109
19,國立高雄大學,04212016,財經法律學系,D 日,M 碩士,34,109
19,國立高雄大學,04212017,政治法律學系,D 日,M 碩士,35,109
19,國立高雄大學,04212017,政治法律學系,N 職,M 碩士,48,109
19,國立高雄大學,05111019,生命科學系,D 日,M 碩士,16,109
19,國立高雄大學,05311022,應用化學系,D 日,M 碩士,33,109
19,國立高雄大學,05331023,應用物理學系,D 日,M 碩士,13,109
19,國立高雄大學,05411024,應用數學系,D 日,M 碩士,14,109
19,國立高雄大學,05421025,統計學研究所,D 日,M 碩士,27,109
19,國立高雄大學,05499037,應用科學碩士學位學程,D 日,M 碩士,1,109
19,國立高雄大學,06131026,資訊管理學系,D 日,M 碩士,30,109
19,國立高雄大學,06131026,資訊管理學系,N 職,M 碩士,-,109
19,國立高雄大學,06131028,資訊工程學系,D 日,M 碩士,39,109
19,國立高雄大學,06131028,資訊工程學系,N 職,M 碩士,23,109
19,國立高雄大學,07111030,化學工程及材料工程學系,D 日,M 碩士,38,109
19,國立高雄大學,07141027,電機工程學系,D 日,M 碩士,70,109
19,國立高雄大學,07141027,電機工程學系,N 職,M 碩士,26,109
19,國立高雄大學,07141038,半導體製造智能化技術產業碩士專班,D 日,M 碩士,34,109
19,國立高雄大學,07141C05,電子構裝整合技術產業碩士專班,D 日,M 碩士,12,109
19,國立高雄大學,07311005,創意設計與建築學系,D 日,M 碩士,2,109
19,國立高雄大學,07311005,創意設計與建築學系,N 職,M 碩士,17,109
19,國立高雄大學,07311035,建築學系,D 日,M 碩士,27,109
19,國立高雄大學,07311035,建築學系,N 職,M 碩士,42,109
19,國立高雄大學,07321029,土木與環境工程學系,D 日,M 碩士,28,109
19,國立高雄大學,10152033,運動健康與休閒學系,D 日,M 碩士,22,109
19,國立高雄大學,10152033,運動健康與休閒學系,N 職,M 碩士,31,109
20,國立東華大學,01111001,教育與潛能開發學系教育碩士班,D 日,M 碩士,99,109
20,國立東華大學,01111001,教育與潛能開發學系教育碩士在職專班,N 職,M 碩士,83,109
20,國立東華大學,01113013,特殊教育學系身心障礙與輔助科技碩士班,D 日,M 碩士,27,109
20,國立東華大學,01113013,特殊教育學系教學碩士學位班,N 職,M 碩士,6,109
20,國立東華大學,01114015,教育行政與管理學系,D 日,M 碩士,25,109
20,國立東華大學,01114015,教育行政與管理學系,N 職,M 碩士,76,109
20,國立東華大學,01121012,幼兒教育學系,D 日,M 碩士,17,109
20,國立東華大學,01121012,幼兒教育學系,N 職,M 碩士,34,109
20,國立東華大學,01141010,體育與運動科學系,D 日,M 碩士,19,109
20,國立東華大學,01141010,體育與運動科學系,N 職,M 碩士,37,109
20,國立東華大學,02121019,藝術與設計學系,D 日,M 碩士,46,109
20,國立東華大學,02151018,音樂學系,D 日,M 碩士,27,109
20,國立東華大學,02191022,藝術創意產業學系,D 日,M 碩士,49,109
20,國立東華大學,02191022,藝術創意產業學系,N 職,M 碩士,27,109
20,國立東華大學,02221033,歷史學系,D 日,M 碩士,17,109
20,國立東華大學,02222042,族群關係與文化學系,D 日,M 碩士,18,109
20,國立東華大學,02222042,族群關係與文化學系,N 職,M 碩士,24,109
20,國立東華大學,02311029,英美語文學系,D 日,M 碩士,44,109
20,國立東華大學,02322025,中國語文學系,D 日,M 碩士,24,109
20,國立東華大學,02322025,中國語文學系,N 職,M 碩士,5,109
20,國立東華大學,02323104,華文文學系,D 日,M 碩士,50,109
20,國立東華大學,03111034,經濟學系,D 日,M 碩士,14,109
20,國立東華大學,03131046,諮商與臨床心理學系,D 日,M 碩士,150,109
20,國立東華大學,03141036,社會學系,D 日,M 碩士,21,109
20,國立東華大學,03143051,臺灣文化學系,D 日,M 碩士,29,109
20,國立東華大學,03143051,臺灣文化學系,N 職,M 碩士,6,109
20,國立東華大學,03199040,民族事務與發展學系,D 日,M 碩士,37,109
20,國立東華大學,04111056,會計學系,D 日,M 碩士,28,109
20,國立東華大學,04111057,會計與財務碩士學位學程,D 日,M 碩士,3,109
20,國立東華大學,04121061,財務金融學系,D 日,M 碩士,33,109
20,國立東華大學,04131059,企業管理學系,D 日,M 碩士,50,109
20,國立東華大學,04131059,企業管理學系,N 職,M 碩士,50,109
20,國立東華大學,04131060,國際企業學系,D 日,M 碩士,38,109
20,國立東華大學,04131060,國際企業學系,N 職,M 碩士,56,109
20,國立東華大學,04131065,管理學院高階經營管理碩士在職專班,N 職,M 碩士,34,109
20,國立東華大學,04132063,運籌管理研究所,D 日,M 碩士,25,109
20,國立東華大學,04134054,公共行政學系,D 日,M 碩士,14,109
20,國立東華大學,04134054,公共行政學系,N 職,M 碩士,47,109
20,國立東華大學,04212067,法律學系,D 日,M 碩士,41,109
20,國立東華大學,05121069,生命科學系生物技術碩士班,D 日,M 碩士,9,109
20,國立東華大學,05211094,自然資源與環境學系,D 日,M 碩士,68,109
20,國立東華大學,05211100,人文與環境碩士學位學程,D 日,M 碩士,9,109
20,國立東華大學,05311071,化學系,D 日,M 碩士,29,109
20,國立東華大學,05323078,海洋生物研究所,D 日,M 碩士,37,109
20,國立東華大學,05331072,物理學系應用物理碩士班,D 日,M 碩士,25,109
20,國立東華大學,05411074,應用數學系,D 日,M 碩士,29,109
20,國立東華大學,06131086,資訊工程學系,D 日,M 碩士,100,109
20,國立東華大學,06131086,資訊工程學系,N 職,M 碩士,7,109
20,國立東華大學,06134081,資訊管理學系,D 日,M 碩士,19,109
20,國立東華大學,07112090,材料科學與工程學系,D 日,M 碩士,34,109
20,國立東華大學,07141083,電機工程學系,D 日,M 碩士,36,109
20,國立東華大學,07141083,電機工程學系,N 職,M 碩士,-,109
20,國立東華大學,07141085,光電工程學系,D 日,M 碩士,18,109
20,國立東華大學,09231040,民族事務與發展學系民族社會工作碩士在職專班,N 職,M 碩士,57,109
20,國立東華大學,10151091,觀光暨休閒遊憩學系,D 日,M 碩士,21,109
21,國立暨南國際大學,01111001,國際文教與比較教育學系,D 日,M 碩士,13,109
21,國立暨南國際大學,01111004,諮商心理與人力資源發展學系輔導與諮商碩士班,D 日,M 碩士,135,109
21,國立暨南國際大學,01112009,終身學習與人力資源發展碩士學位學程,N 職,M 碩士,69,109
21,國立暨南國際大學,01114010,教育政策與行政學系,D 日,M 碩士,54,109
21,國立暨南國際大學,01115012,課程教學與科技研究所,D 日,M 碩士,24,109
21,國立暨南國際大學,01131007,華語文教學碩士學位學程,D 日,M 碩士,14,109
21,國立暨南國際大學,02221015,歷史學系,D 日,M 碩士,9,109
21,國立暨南國際大學,02311014,外國語文學系,D 日,M 碩士,7,109
21,國立暨南國際大學,02322013,中國語文學系,D 日,M 碩士,19,109
21,國立暨南國際大學,03111016,經濟學系,D 日,M 碩士,15,109
21,國立暨南國際大學,03131044,教育學院心理健康與諮詢碩士學位學程在職專班,N 職,M 碩士,42,109
21,國立暨南國際大學,03143019,東南亞學系,D 日,M 碩士,34,109
21,國立暨南國際大學,03143019,東南亞學系,N 職,M 碩士,42,109
21,國立暨南國際大學,04121025,財務金融學系,D 日,M 碩士,30,109
21,國立暨南國際大學,04131022,國際企業學系,D 日,M 碩士,53,109
21,國立暨南國際大學,04131023,管理學院兩岸高階主管經營管理境外碩士在職學位學程,N 職,M 碩士,43,109
21,國立暨南國際大學,04131026,新興產業策略與發展碩士學位學程,D 日,M 碩士,11,109
21,國立暨南國際大學,04131046,區域發展重點產業碩士專班,D 日,M 碩士,13,109
21,國立暨南國際大學,04131047,管理學院高階經營管理碩士學位學程,N 職,M 碩士,79,109
21,國立暨南國際大學,04134020,公共行政與政策學系,D 日,M 碩士,19,109
21,國立暨南國際大學,04134020,公共行政與政策學系,N 職,M 碩士,42,109
21,國立暨南國際大學,04134021,非營利組織經營管理碩士學位學程在職專班,N 職,M 碩士,101,109
21,國立暨南國際大學,04143052,文化創意與社會行銷碩士學位學程,D 日,M 碩士,2,109
21,國立暨南國際大學,05311027,應用化學系,D 日,M 碩士,49,109
21,國立暨南國際大學,06131030,資訊管理學系,D 日,M 碩士,48,109
21,國立暨南國際大學,06131034,資訊工程學系,D 日,M 碩士,65,109
21,國立暨南國際大學,07112037,應用材料及光電工程學系,D 日,M 碩士,10,109
21,國立暨南國際大學,07141031,電機工程學系,D 日,M 碩士,46,109
21,國立暨南國際大學,07141033,光電科技碩士學位學程,N 職,M 碩士,21,109
21,國立暨南國際大學,07321035,土木工程學系,D 日,M 碩士,22,109
21,國立暨南國際大學,09211051,長期照顧經營管理碩士在職學位學程,N 職,M 碩士,23,109
21,國立暨南國際大學,09231038,社會政策與社會工作學系,D 日,M 碩士,69,109
21,國立暨南國際大學,10151039,觀光休閒與餐旅管理學系,D 日,M 碩士,28,109
22,國立臺灣科技大學,01116002,數位學習與教育研究所,D 日,M 碩士,57,109
22,國立臺灣科技大學,01116002,數位學習與教育研究所,N 職,M 碩士,45,109
22,國立臺灣科技大學,02122004,設計系,D 日,M 碩士,122,109
22,國立臺灣科技大學,02122004,設計系,N 職,M 碩士,33,109
22,國立臺灣科技大學,02311003,應用外語系,D 日,M 碩士,40,109
22,國立臺灣科技大學,02311003,應用外語系,N 職,M 碩士,26,109
22,國立臺灣科技大學,04121010,財務金融研究所,D 日,M 碩士,63,109
22,國立臺灣科技大學,04121010,財務金融研究所,N 職,M 碩士,59,109
22,國立臺灣科技大學,04131008,企業管理系,D 日,M 碩士,136,109
22,國立臺灣科技大學,04131008,企業管理系,N 職,M 碩士,60,109
22,國立臺灣科技大學,04191009,管理研究所,N 職,M 碩士,140,109
22,國立臺灣科技大學,04199011,科技管理研究所,D 日,M 碩士,44,109
22,國立臺灣科技大學,04199013,管理學院MBA,D 日,M 碩士,124,109
22,國立臺灣科技大學,04212014,專利研究所,D 日,M 碩士,35,109
22,國立臺灣科技大學,04212014,專利研究所,N 職,M 碩士,44,109
22,國立臺灣科技大學,05399015,應用科技研究所,D 日,M 碩士,76,109
22,國立臺灣科技大學,06131016,資訊管理系,D 日,M 碩士,154,109
22,國立臺灣科技大學,06131016,資訊管理系,N 職,M 碩士,67,109
22,國立臺灣科技大學,06131020,資訊工程系,D 日,M 碩士,309,109
22,國立臺灣科技大學,06131020,資訊工程系,N 職,M 碩士,1,109
22,國立臺灣科技大學,07111026,化學工程系,D 日,M 碩士,280,109
22,國立臺灣科技大學,07112028,材料科學與工程系,D 日,M 碩士,163,109
22,國立臺灣科技大學,07141017,電機工程系,D 日,M 碩士,411,109
22,國立臺灣科技大學,07141017,電機工程系,N 職,M 碩士,1,109
22,國立臺灣科技大學,07141018,電子工程系,D 日,M 碩士,462,109
22,國立臺灣科技大學,07141018,電子工程系,N 職,M 碩士,1,109
22,國立臺灣科技大學,07141019,光電工程研究所,D 日,M 碩士,49,109
22,國立臺灣科技大學,07141022,色彩與照明科技研究所,D 日,M 碩士,35,109
22,國立臺灣科技大學,07151023,機械工程系,D 日,M 碩士,431,109
22,國立臺灣科技大學,07151023,機械工程系,N 職,M 碩士,48,109
22,國立臺灣科技大學,07151024,自動化及控制研究所,D 日,M 碩士,59,109
22,國立臺灣科技大學,07151024,自動化及控制研究所,N 職,M 碩士,39,109
22,國立臺灣科技大學,07191012,工業管理系,D 日,M 碩士,130,109
22,國立臺灣科技大學,07191012,工業管理系,N 職,M 碩士,59,109
22,國立臺灣科技大學,07199035,高階科技研發碩士學位學程,N 職,M 碩士,63,109
22,國立臺灣科技大學,07311038,建築系,D 日,M 碩士,130,109
22,國立臺灣科技大學,07311038,建築系,N 職,M 碩士,54,109
22,國立臺灣科技大學,07321025,營建工程系,D 日,M 碩士,249,109
22,國立臺灣科技大學,07321025,營建工程系,N 職,M 碩士,72,109
22,國立臺灣科技大學,09171034,醫學工程研究所,D 日,M 碩士,41,109
23,國立雲林科技大學,01118001,技術及職業教育研究所,D 日,M 碩士,18,109
23,國立雲林科技大學,01118001,技術及職業教育研究所,N 職,M 碩士,30,109
23,國立雲林科技大學,02111013,數位媒體設計系,D 日,M 碩士,67,109
23,國立雲林科技大學,02112011,視覺傳達設計系,D 日,M 碩士,75,109
23,國立雲林科技大學,02122007,設計學研究所,D 日,M 碩士,31,109
23,國立雲林科技大學,02122009,創意生活設計系,D 日,M 碩士,68,109
23,國立雲林科技大學,02123014,工業設計系,D 日,M 碩士,70,109
23,國立雲林科技大學,02192002,文化資產維護系,D 日,M 碩士,57,109
23,國立雲林科技大學,02311004,應用外語系,D 日,M 碩士,49,109
23,國立雲林科技大學,02311004,應用外語系,N 職,M 碩士,42,109
23,國立雲林科技大學,02322003,漢學應用研究所,D 日,M 碩士,27,109
23,國立雲林科技大學,02322003,漢學應用研究所,N 職,M 碩士,43,109
23,國立雲林科技大學,04111018,會計系,D 日,M 碩士,40,109
23,國立雲林科技大學,04111018,會計系,N 職,M 碩士,33,109
23,國立雲林科技大學,04121024,財務金融系,D 日,M 碩士,78,109
23,國立雲林科技大學,04121024,財務金融系,N 職,M 碩士,52,109
23,國立雲林科技大學,04131019,企業管理系,D 日,M 碩士,113,109
23,國立雲林科技大學,04131019,企業管理系,N 職,M 碩士,114,109
23,國立雲林科技大學,04131058,高階管理碩士學位學程,N 職,M 碩士,54,109
23,國立雲林科技大學,04199023,創業管理碩士學位學程,D 日,M 碩士,13,109
23,國立雲林科技大學,04212031,科技法律研究所,D 日,M 碩士,51,109
23,國立雲林科技大學,04212031,科技法律研究所,N 職,M 碩士,73,109
